BAD_PRACTICE,CORRECTNESS,DODGY_CODE,EXPERIMENTAL,I18N,MALICIOUS_CODE,Multithreaded correctness,PERFORMANCE,SECURITY,Abstract Class,Abstract Generic Class,Abstract Method,Class,File,Generic Class,Method,Private Class,Private Method,Private Static Generic Method,Private Static Method,Protected Abstract Method,Protected Method,Protected Static Method,Public Abstract Class,Public Abstract Generic Class,Public Abstract Method,Public Class,Public Constructor,Public Generic Class,Public Method,Public Static Generic Method,Public Static Method,Static Method,priority,rank,buggy_length,Private Generic Method,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOu1ut,Coun1ath,Coun1athLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count,final_label
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,-0.047754599,-0.282386333,2.018919178,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,14.33863657,0,1.604634987,1.716161943,1.664844991,0.196884399,1.805348828,0.062710463,1.47896754,1.991182414,1.683406955,0.950543387,1.012924074,0.227073788,-0.173714506,0.269339812,0.974062548,-0.047757489,0,-0.149853586,3.944644563,4.338060062,3.459822082,1.279354019,1.400666726,1.603704434,0.410537182,4.11013921,-0.268268869,4.541374276,2.863562384,3.656220995,2.88415644,4.615397194,5.187640527,-0.347670567,-0.057865985,-0.291257193,4.531970855,4.471645841,3.819668062,4.669231529,-0.559554463,-0.681196595,-0.491524344,-0.69718357,-0.189417355,4.483438105,4.55066863,5.429813252,4.871683051,-0.147939487,1.20131852,4.119982195,-0.216531984,2.289051454,2.577430938,-0.14670089,5.353633996,5.227577372,5.525841475,3.983967039,1.745742514,0.53365304,2.610245733,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,22.38941076,-0.142178483,-0.047754599,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,-0.139437311,0,-0.540935432,-0.569357544,-0.543040466,-0.277472988,-0.5271152,-0.255151126,-0.482777044,-0.548136889,-0.5692034,-0.415229196,-0.410323979,-0.240733696,-0.173714506,-0.328387169,-0.102355656,-0.047757489,0,-0.149853586,-0.376348723,-0.401378505,-0.40154045,-0.296647937,-0.386682975,-0.364997485,-0.344536261,-0.379292194,-0.192447777,-0.362663013,-0.425017434,-0.364618901,-0.386172811,-0.376439313,-0.329604637,0.090975716,-0.057455078,-0.096525733,-0.41885068,-0.377800559,-0.423072376,-0.339715166,0.420841617,0.576815466,0.360505036,0.957793879,0.113535528,-0.420507405,-0.462383618,-0.401184674,-0.451367577,0.187879248,-0.642078011,0.624697619,0.00576393,-0.543016062,-0.469426209,-0.30764447,-0.310840673,-0.30893826,-0.298607124,-0.318525172,0.574724433,-0.062933149,0.096148489,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,-0.047754599,-0.282386333,2.018919178,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,14.08180605,0,1.604634987,1.716161943,1.664844991,0.196884399,1.805348828,0.062710463,1.47896754,1.991182414,1.683406955,0.950543387,1.012924074,0.227073788,-0.173714506,0.269339812,0.974062548,-0.047757489,0,-0.149853586,3.944644563,4.338060062,3.459822082,1.279354019,1.400666726,1.603704434,0.410537182,4.11013921,-0.268268869,4.541374276,2.863562384,3.656220995,2.88415644,4.615397194,5.187640527,-0.347670567,-0.057865985,-0.291257193,4.531970855,4.471645841,3.819668062,4.669231529,-0.559554463,-0.681196595,-0.491524344,-0.69718357,-0.189417355,4.483438105,4.55066863,5.429813252,4.871683051,-0.147939487,1.20131852,4.119982195,-0.216531984,2.289051454,2.577430938,-0.14670089,5.353633996,5.227577372,5.525841475,3.983967039,1.411165919,0.53365304,2.610245733,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,-0.047754599,-0.282386333,2.018919178,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,13.9742956,0,1.604634987,1.716161943,1.664844991,0.196884399,1.805348828,0.062710463,1.47896754,1.991182414,1.683406955,0.950543387,1.012924074,0.227073788,-0.173714506,0.269339812,0.974062548,-0.047757489,0,-0.149853586,3.944644563,4.338060062,3.459822082,1.279354019,1.400666726,1.603704434,0.410537182,4.11013921,-0.268268869,4.541374276,2.863562384,3.656220995,2.88415644,4.615397194,5.187640527,-0.347670567,-0.057865985,-0.291257193,4.531970855,4.471645841,3.819668062,4.669231529,-0.559554463,-0.681196595,-0.491524344,-0.69718357,-0.189417355,4.483438105,4.55066863,5.429813252,4.871683051,-0.147939487,1.20131852,4.119982195,-0.216531984,2.289051454,2.577430938,-0.14670089,5.353633996,5.227577372,5.525841475,3.983967039,1.327521771,0.53365304,2.610245733,0
-0.629266801,5.319774431,-0.700329965,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,-0.047754599,-0.282386333,2.018919178,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,-0.81075426,-2.784268826,-0.139437311,0,7.326156103,7.810880576,0.928883172,13.47889124,-0.293868797,15.63792835,0.94394629,0.016156289,0.932536837,-0.025008458,-0.207002828,-0.240733696,4.067814673,0.269339812,-0.102355656,-0.047757489,0,0.659908517,-0.15284907,0.072565352,0.131061278,-0.274759021,0.506991876,0.028742899,0.410537182,-0.379292194,1.361884616,-0.418490879,0.880742199,-0.394987783,0.042084591,-0.194504497,-0.386224028,-0.347670567,-0.057865985,1.266594482,-0.175117927,-0.377800559,-0.182007579,-0.475551008,-0.559554463,-0.681196595,-0.491524344,-0.69718357,0.643703072,1.924857839,2.163500893,0.000953114,-0.451367577,0.355788616,3.044715051,-1.472473127,-0.160958005,-0.512232719,-0.408906444,1.579965419,-0.074820895,-0.068220189,-0.408502381,-0.128709339,2.414895703,0.922730989,-0.645510199,0
-0.629266801,-0.187977895,-0.700329965,-0.095332576,-0.275277432,-0.313880776,-0.188787309,2.621381657,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,20.94039159,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,-0.81075426,-0.149931773,-0.139437311,0,0.889444847,0.954322114,0.928883172,0.196884399,1.10560962,0.062710463,0.765605873,1.709035825,0.932536837,1.926095232,2.029529826,1.162688757,-0.173714506,0.269339812,-0.035079518,-0.047757489,0,-0.149853586,1.933147688,0.783481137,1.662291248,1.49824318,0.506991876,0.028742899,6.82866145,0.743065657,-0.268268869,2.704931313,2.017236695,2.733007,3.05935265,2.284357367,2.413290336,-0.347670567,-0.057865985,-0.291257193,2.749675102,3.050788934,2.662557033,3.1410783,-0.559554463,-0.681196595,-0.491524344,-0.69718357,-0.189417355,0.645567706,0.731200251,0.604159796,1.322982633,-0.147939487,1.815784031,1.323754534,-0.216531984,2.165918084,2.869595322,-0.240087906,1.459307661,1.496447272,1.386453476,1.642905101,-0.847226094,-0.529826688,-0.249539883,0
-0.629266801,5.319774431,-0.700329965,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,-0.047754599,-0.282386333,2.018919178,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,-1.467100299,-0.139437311,0,7.326156103,7.810880576,0.928883172,13.47889124,-0.293868797,15.63792835,0.94394629,0.016156289,0.932536837,-0.025008458,-0.207002828,-0.240733696,4.067814673,0.269339812,-0.102355656,-0.047757489,0,0.659908517,-0.15284907,0.072565352,0.131061278,-0.274759021,0.506991876,0.028742899,0.410537182,-0.379292194,1.361884616,-0.418490879,0.880742199,-0.394987783,0.042084591,-0.194504497,-0.386224028,-0.347670567,-0.057865985,1.266594482,-0.175117927,-0.377800559,-0.182007579,-0.475551008,-0.559554463,-0.681196595,-0.491524344,-0.69718357,0.643703072,1.924857839,2.163500893,0.000953114,-0.451367577,0.355788616,3.044715051,-1.472473127,-0.160958005,-0.512232719,-0.408906444,1.579965419,-0.074820895,-0.068220189,-0.408502381,-0.128709339,2.414895703,0.922730989,-0.645510199,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,22.38941076,-0.142178483,-0.047754599,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,-0.139437311,0,-0.540935432,-0.569357544,-0.543040466,-0.277472988,-0.5271152,-0.255151126,-0.482777044,-0.548136889,-0.5692034,-0.415229196,-0.410323979,-0.240733696,-0.173714506,-0.328387169,-0.102355656,-0.047757489,0,-0.149853586,-0.376348723,-0.401378505,-0.40154045,-0.296647937,-0.386682975,-0.364997485,-0.344536261,-0.379292194,-0.192447777,-0.362663013,-0.425017434,-0.364618901,-0.386172811,-0.376439313,-0.329604637,0.090975716,-0.057455078,-0.096525733,-0.41885068,-0.377800559,-0.423072376,-0.339715166,0.420841617,0.576815466,0.360505036,0.957793879,0.113535528,-0.420507405,-0.462383618,-0.401184674,-0.451367577,0.187879248,-0.642078011,0.624697619,0.00576393,-0.543016062,-0.469426209,-0.30764447,-0.310840673,-0.30893826,-0.298607124,-0.318525172,0.574724433,-0.062933149,0.096148489,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,22.38941076,-0.142178483,-0.047754599,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,-0.139437311,0,-0.540935432,-0.569357544,-0.543040466,-0.277472988,-0.5271152,-0.255151126,-0.482777044,-0.548136889,-0.5692034,-0.415229196,-0.410323979,-0.240733696,-0.173714506,-0.328387169,-0.102355656,-0.047757489,0,-0.149853586,-0.376348723,-0.401378505,-0.40154045,-0.296647937,-0.386682975,-0.364997485,-0.344536261,-0.379292194,-0.192447777,-0.362663013,-0.425017434,-0.364618901,-0.386172811,-0.376439313,-0.329604637,0.090975716,-0.057455078,-0.096525733,-0.41885068,-0.377800559,-0.423072376,-0.339715166,0.420841617,0.576815466,0.360505036,0.957793879,0.113535528,-0.420507405,-0.462383618,-0.401184674,-0.451367577,0.187879248,-0.642078011,0.624697619,0.00576393,-0.543016062,-0.469426209,-0.30764447,-0.310840673,-0.30893826,-0.298607124,-0.318525172,0.574724433,-0.062933149,0.096148489,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,22.38941076,-0.142178483,-0.047754599,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,-0.139437311,0,-0.540935432,-0.569357544,-0.543040466,-0.277472988,-0.5271152,-0.255151126,-0.482777044,-0.548136889,-0.5692034,-0.415229196,-0.410323979,-0.240733696,-0.173714506,-0.328387169,-0.102355656,-0.047757489,0,-0.149853586,-0.376348723,-0.401378505,-0.40154045,-0.296647937,-0.386682975,-0.364997485,-0.344536261,-0.379292194,-0.192447777,-0.362663013,-0.425017434,-0.364618901,-0.386172811,-0.376439313,-0.329604637,0.090975716,-0.057455078,-0.096525733,-0.41885068,-0.377800559,-0.423072376,-0.339715166,0.420841617,0.576815466,0.360505036,0.957793879,0.113535528,-0.420507405,-0.462383618,-0.401184674,-0.451367577,0.187879248,-0.642078011,0.624697619,0.00576393,-0.543016062,-0.469426209,-0.30764447,-0.310840673,-0.30893826,-0.298607124,-0.318525172,0.574724433,-0.062933149,0.096148489,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,22.38941076,-0.142178483,-0.047754599,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,-0.139437311,0,-0.540935432,-0.569357544,-0.543040466,-0.277472988,-0.5271152,-0.255151126,-0.482777044,-0.548136889,-0.5692034,-0.415229196,-0.410323979,-0.240733696,-0.173714506,-0.328387169,-0.102355656,-0.047757489,0,-0.149853586,-0.376348723,-0.401378505,-0.40154045,-0.296647937,-0.386682975,-0.364997485,-0.344536261,-0.379292194,-0.192447777,-0.362663013,-0.425017434,-0.364618901,-0.386172811,-0.376439313,-0.329604637,0.090975716,-0.057455078,-0.096525733,-0.41885068,-0.377800559,-0.423072376,-0.339715166,0.420841617,0.576815466,0.360505036,0.957793879,0.113535528,-0.420507405,-0.462383618,-0.401184674,-0.451367577,0.187879248,-0.642078011,0.624697619,0.00576393,-0.543016062,-0.469426209,-0.30764447,-0.310840673,-0.30893826,-0.298607124,-0.318525172,0.574724433,-0.062933149,0.096148489,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,22.38941076,-0.142178483,-0.047754599,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,-0.139437311,0,-0.540935432,-0.569357544,-0.543040466,-0.277472988,-0.5271152,-0.255151126,-0.482777044,-0.548136889,-0.5692034,-0.415229196,-0.410323979,-0.240733696,-0.173714506,-0.328387169,-0.102355656,-0.047757489,0,-0.149853586,-0.376348723,-0.401378505,-0.40154045,-0.296647937,-0.386682975,-0.364997485,-0.344536261,-0.379292194,-0.192447777,-0.362663013,-0.425017434,-0.364618901,-0.386172811,-0.376439313,-0.329604637,0.090975716,-0.057455078,-0.096525733,-0.41885068,-0.377800559,-0.423072376,-0.339715166,0.420841617,0.576815466,0.360505036,0.957793879,0.113535528,-0.420507405,-0.462383618,-0.401184674,-0.451367577,0.187879248,-0.642078011,0.624697619,0.00576393,-0.543016062,-0.469426209,-0.30764447,-0.310840673,-0.30893826,-0.298607124,-0.318525172,0.574724433,-0.062933149,0.096148489,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,22.38941076,-0.142178483,-0.047754599,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,-0.139437311,0,-0.540935432,-0.569357544,-0.543040466,-0.277472988,-0.5271152,-0.255151126,-0.482777044,-0.548136889,-0.5692034,-0.415229196,-0.410323979,-0.240733696,-0.173714506,-0.328387169,-0.102355656,-0.047757489,0,-0.149853586,-0.376348723,-0.401378505,-0.40154045,-0.296647937,-0.386682975,-0.364997485,-0.344536261,-0.379292194,-0.192447777,-0.362663013,-0.425017434,-0.364618901,-0.386172811,-0.376439313,-0.329604637,0.090975716,-0.057455078,-0.096525733,-0.41885068,-0.377800559,-0.423072376,-0.339715166,0.420841617,0.576815466,0.360505036,0.957793879,0.113535528,-0.420507405,-0.462383618,-0.401184674,-0.451367577,0.187879248,-0.642078011,0.624697619,0.00576393,-0.543016062,-0.469426209,-0.30764447,-0.310840673,-0.30893826,-0.298607124,-0.318525172,0.574724433,-0.062933149,0.096148489,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,-0.047754599,-0.282386333,2.018919178,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,13.89067636,0,1.604634987,1.716161943,1.664844991,0.196884399,1.805348828,0.062710463,1.47896754,1.991182414,1.683406955,0.950543387,1.012924074,0.227073788,-0.173714506,0.269339812,0.974062548,-0.047757489,0,-0.149853586,3.944644563,4.338060062,3.459822082,1.279354019,1.400666726,1.603704434,0.410537182,4.11013921,-0.268268869,4.541374276,2.863562384,3.656220995,2.88415644,4.615397194,5.187640527,-0.347670567,-0.057865985,-0.291257193,4.531970855,4.471645841,3.819668062,4.669231529,-0.559554463,-0.681196595,-0.491524344,-0.69718357,-0.189417355,4.483438105,4.55066863,5.429813252,4.871683051,-0.147939487,1.20131852,4.119982195,-0.216531984,2.289051454,2.577430938,-0.14670089,5.353633996,5.227577372,5.525841475,3.983967039,1.160233474,0.53365304,2.610245733,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,-0.047754599,-0.282386333,2.018919178,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,13.89067636,0,1.604634987,1.716161943,1.664844991,0.196884399,1.805348828,0.062710463,1.47896754,1.991182414,1.683406955,0.950543387,1.012924074,0.227073788,-0.173714506,0.269339812,0.974062548,-0.047757489,0,-0.149853586,3.944644563,4.338060062,3.459822082,1.279354019,1.400666726,1.603704434,0.410537182,4.11013921,-0.268268869,4.541374276,2.863562384,3.656220995,2.88415644,4.615397194,5.187640527,-0.347670567,-0.057865985,-0.291257193,4.531970855,4.471645841,3.819668062,4.669231529,-0.559554463,-0.681196595,-0.491524344,-0.69718357,-0.189417355,4.483438105,4.55066863,5.429813252,4.871683051,-0.147939487,1.20131852,4.119982195,-0.216531984,2.289051454,2.577430938,-0.14670089,5.353633996,5.227577372,5.525841475,3.983967039,1.160233474,0.53365304,2.610245733,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,22.38941076,-0.142178483,-0.047754599,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,-0.139437311,0,-0.540935432,-0.569357544,-0.543040466,-0.277472988,-0.5271152,-0.255151126,-0.482777044,-0.548136889,-0.5692034,-0.415229196,-0.410323979,-0.240733696,-0.173714506,-0.328387169,-0.102355656,-0.047757489,0,-0.149853586,-0.376348723,-0.401378505,-0.40154045,-0.296647937,-0.386682975,-0.364997485,-0.344536261,-0.379292194,-0.192447777,-0.36853963,-0.425017434,-0.376766454,-0.386172811,-0.387810239,-0.329604637,0.090975716,-0.057455078,-0.096525733,-0.41885068,-0.377800559,-0.423072376,-0.339715166,0.420841617,0.576815466,0.360505036,0.957793879,0.113535528,-0.420507405,-0.462383618,-0.401184674,-0.451367577,0.187879248,-0.642078011,0.624697619,0.00576393,-0.543016062,-0.469426209,-0.293735766,-0.310840673,-0.30893826,-0.298607124,-0.318525172,0.574724433,-0.062933149,0.096148489,0
-0.629266801,-0.187977895,1.427898347,-0.095332576,-0.275277432,-0.313880776,-0.188787309,-0.381478217,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,22.38941076,-0.142178483,-0.047754599,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,0.737369551,0.728180578,-0.139437311,0,-0.540935432,-0.569357544,-0.543040466,-0.277472988,-0.5271152,-0.255151126,-0.482777044,-0.548136889,-0.5692034,-0.415229196,-0.410323979,-0.240733696,-0.173714506,-0.328387169,-0.102355656,-0.047757489,0,-0.149853586,-0.376348723,-0.401378505,-0.40154045,-0.296647937,-0.386682975,-0.364997485,-0.344536261,-0.379292194,-0.192447777,-0.36853963,-0.425017434,-0.376766454,-0.386172811,-0.387810239,-0.329604637,0.090975716,-0.057455078,-0.096525733,-0.41885068,-0.377800559,-0.423072376,-0.339715166,0.420841617,0.576815466,0.360505036,0.957793879,0.113535528,-0.420507405,-0.462383618,-0.401184674,-0.451367577,0.187879248,-0.642078011,0.624697619,0.00576393,-0.543016062,-0.469426209,-0.293735766,-0.310840673,-0.30893826,-0.298607124,-0.318525172,0.574724433,-0.062933149,0.096148489,0
-0.629266801,-0.187977895,-0.700329965,-0.095332576,-0.275277432,-0.313880776,-0.188787309,2.621381657,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,20.94039159,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,-0.81075426,-0.149931773,-0.139437311,0,0.889444847,0.954322114,0.928883172,0.196884399,1.10560962,0.062710463,0.765605873,1.709035825,0.932536837,1.926095232,2.029529826,1.162688757,-0.173714506,0.269339812,-0.035079518,-0.047757489,0,-0.149853586,1.933147688,0.783481137,1.662291248,1.49824318,0.506991876,0.028742899,6.82866145,0.743065657,-0.268268869,2.657918373,2.017236695,2.708711895,3.05935265,2.238873663,2.337797814,-0.347670567,-0.057865985,-0.291257193,2.688741914,3.009604676,2.662557033,3.073160379,-0.559554463,-0.681196595,-0.491524344,-0.69718357,-0.189417355,0.645567706,0.731200251,0.604159796,1.322982633,-0.147939487,1.815784031,1.323754534,-0.216531984,2.165918084,2.869595322,-0.242074864,1.459307661,1.496447272,1.386453476,1.642905101,-0.763581946,-0.529826688,-0.249539883,0
-0.629266801,-0.187977895,-0.700329965,-0.095332576,-0.275277432,-0.313880776,-0.188787309,2.621381657,-0.15193546,-0.019477235,-0.033748365,-0.167840362,-0.134344523,-0.074999603,-0.064721561,-0.130264201,-0.013771179,-0.324519329,-0.032310067,-0.119292788,-0.093286144,-0.293773349,-0.044663971,-0.142178483,20.94039159,-0.282386333,-0.495314528,-0.137956434,-0.192260801,-0.674757744,-0.054291884,-0.243410857,-0.085753387,-0.81075426,-0.149931773,-0.139437311,0,0.889444847,0.954322114,0.928883172,0.196884399,1.10560962,0.062710463,0.765605873,1.709035825,0.932536837,1.926095232,2.029529826,1.162688757,-0.173714506,0.269339812,-0.035079518,-0.047757489,0,-0.149853586,1.933147688,0.783481137,1.662291248,1.49824318,0.506991876,0.028742899,6.82866145,0.743065657,-0.268268869,2.657918373,2.017236695,2.708711895,3.05935265,2.238873663,2.337797814,-0.347670567,-0.057865985,-0.291257193,2.688741914,3.009604676,2.662557033,3.073160379,-0.559554463,-0.681196595,-0.491524344,-0.69718357,-0.189417355,0.645567706,0.731200251,0.604159796,1.322982633,-0.147939487,1.815784031,1.323754534,-0.216531984,2.165918084,2.869595322,-0.242074864,1.459307661,1.496447272,1.386453476,1.642905101,-0.763581946,-0.529826688,-0.249539883,0
